,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
51,27.756248633066814,0.2787264644675578,0.25494567553202313,0.05665914400161642,0.05,7,1,2,600,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.8}",0.9751056834194458,0.9770920991117346,0.9787835926449788,0.9769937917253864,0.0015031084069294918,30
52,33.385634342829384,0.0517425633243803,0.2820569674173991,0.004795719055152266,0.05,7,1,2,900,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.5}",0.970464135021097,0.9706019598693421,0.9783427495291902,0.9731362814732097,0.003681958820669344,99
53,41.678006092707314,0.28110598708923434,0.26796762148539227,0.008727439443037699,0.05,7,1,2,900,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.8}",0.9765037593984963,0.978444236176195,0.9801699716713881,0.9783726557486933,0.001497580476563573,13
54,9.900675296783447,0.06188542379574338,0.11928057670593262,0.010355725155179523,0.05,7,1,5,300,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.5}",0.9728718428437791,0.9734265734265733,0.975586854460094,0.9739617569101489,0.0011712210266783087,81
55,12.965357462565104,0.07967672865505586,0.10519289970397949,0.006339734671214348,0.05,7,1,5,300,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9698965192850424,0.9733769266697805,0.9783223374175306,0.9738652611241179,0.003457113989530527,84
56,21.35989824930827,0.17076988012743857,0.20610769589742026,0.0058119585969196455,0.05,7,1,5,600,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.5}",0.9709193245778612,0.9738317757009346,0.9759320434167059,0.9735610478985005,0.002055368206524105,89
57,26.735699892044067,0.2218248621062181,0.18649800618489584,0.013716743093294775,0.05,7,1,5,600,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.8}",0.9746478873239437,0.979420018709074,0.9787435049598489,0.9776038036642888,0.0021083166700098807,23
58,31.00398317972819,0.3429268841609787,0.2868358294169108,0.006892193492354405,0.05,7,1,5,900,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.5}",0.9732770745428972,0.9742870500233753,0.9783427495291902,0.9753022913651543,0.002189109712985522,56
59,38.80895058314005,0.15316069804082424,0.2981710433959961,0.01903685987313328,0.05,7,1,5,900,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.8}",0.9783427495291902,0.979381443298969,0.9811498586239397,0.9796246838173662,0.0011588326970990855,2
60,10.071252743403116,0.14198514090808537,0.10319113731384277,0.0003757587744274091,0.05,7,3,2,300,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.5}",0.9709737827715356,0.9716147045137273,0.975129047395589,0.972572511560284,0.0018265818309623617,102
61,12.668329238891602,0.11138089361557858,0.09709548950195312,0.0025710158631206195,0.05,7,3,2,300,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.9728209934395502,0.9752452125175152,0.9796690307328606,0.9759117455633087,0.0028351488401250446,42
62,20.070480505625408,0.17499751034502495,0.2048774560292562,0.007526880826387926,0.05,7,3,2,600,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.5}",0.9713480507280414,0.9742870500233753,0.9774011299435028,0.9743454102316399,0.0024715037841489904,71
63,25.214418172836304,0.2818229338912647,0.19112014770507812,0.009303224228405797,0.05,7,3,2,600,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.8}",0.9759547383309759,0.9766573295985062,0.9792256846081209,0.9772792508458675,0.0014059070418373778,26
64,29.850412289301556,0.1598180451469192,0.28482921918233234,0.009478604839724835,0.05,7,3,2,900,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.5}",0.9708920187793427,0.9738317757009346,0.9792648444863337,0.9746628796555369,0.003468342824023108,68
65,37.83866906166077,0.27862138662531166,0.2659620443979899,0.010285394978227164,0.05,7,3,2,900,0.8,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.8}",0.9754485363550519,0.9770706598034629,0.9820245979186376,0.9781812646923842,0.0027971686680748164,15
66,9.970977465311686,0.16163360255819997,0.10675819714864095,0.009685255714340212,0.05,7,3,5,300,0.5,"{'learning_rate': 0.05, 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.5}",0.9700374531835205,0.9701770736253496,0.9769194536033915,0.9723779934707538,0.003211803083336725,103
